# E (keV) Intensity
45.80	  1.65E-02
45.90	  1.62E-02
46.00	  1.59E-02
46.10	  1.56E-02
46.20	  1.53E-02
46.30	  1.51E-02
46.40	  1.48E-02
46.50	  1.45E-02
46.60	  1.43E-02
46.70	  1.40E-02
46.80	  1.38E-02
46.90	  1.35E-02
47.00	  1.33E-02
47.10	  1.31E-02
47.20	  1.28E-02
47.30	  1.26E-02
47.40	  1.24E-02
47.50	  1.21E-02
47.60	  1.19E-02
47.70	  1.17E-02
47.80	  1.15E-02
47.90	  1.13E-02
48.00	  1.11E-02
48.10	  1.09E-02
48.20	  1.07E-02
48.30	  1.05E-02
48.40	  1.03E-02
48.50	  1.01E-02
48.60	  9.97E-03
48.70	  9.79E-03
48.80	  9.61E-03
48.90	  9.44E-03
49.00	  9.27E-03
49.10	  9.11E-03
49.20	  8.94E-03
49.30	  8.78E-03
49.40	  8.62E-03
49.50	  8.47E-03
49.60	  8.32E-03
49.70	  8.17E-03
49.80	  8.02E-03
49.90	  7.88E-03
50.00	  7.73E-03
50.10	  7.59E-03
50.20	  7.46E-03
50.30	  7.32E-03
50.40	  7.19E-03
50.50	  7.06E-03
50.60	  6.93E-03
50.70	  6.81E-03
50.80	  6.68E-03
50.90	  6.56E-03
51.00	  6.44E-03
51.10	  6.33E-03
51.20	  6.21E-03
51.30	  6.10E-03
51.40	  5.99E-03
51.50	  5.88E-03
51.60	  5.78E-03
51.70	  5.67E-03
51.80	  5.57E-03
51.90	  5.47E-03
52.00	  5.37E-03
52.10	  5.27E-03
52.20	  5.17E-03
52.30	  5.08E-03
52.40	  4.99E-03
52.50	  4.90E-03
52.60	  4.81E-03
52.70	  4.72E-03
52.80	  4.63E-03
52.90	  4.55E-03
53.00	  4.47E-03
53.10	  4.38E-03
53.20	  4.30E-03
53.30	  4.23E-03
53.40	  4.15E-03
53.50	  4.07E-03
53.60	  4.00E-03
53.70	  3.92E-03
53.80	  3.85E-03
53.90	  3.78E-03
54.00	  3.71E-03
54.10	  3.65E-03
54.20	  3.58E-03
54.30	  3.51E-03
54.40	  3.45E-03
54.50	  3.39E-03
54.60	  3.32E-03
54.70	  3.26E-03
54.80	  3.20E-03
54.90	  3.14E-03
55.00	  3.09E-03
55.10	  3.03E-03
55.20	  2.97E-03
55.30	  2.92E-03
55.40	  2.86E-03
55.50	  2.81E-03
55.60	  2.76E-03
55.70	  2.71E-03
55.80	  2.66E-03
55.90	  2.61E-03
56.00	  2.56E-03
56.10	  2.51E-03
56.20	  2.47E-03
56.30	  2.42E-03
56.40	  2.38E-03
56.50	  2.33E-03
56.60	  2.29E-03
56.70	  2.25E-03
56.80	  2.21E-03
56.90	  2.17E-03
57.00	  2.13E-03
57.10	  2.09E-03
57.20	  2.05E-03
57.30	  2.01E-03
57.40	  1.97E-03
57.50	  1.94E-03
57.60	  1.90E-03
57.70	  1.87E-03
57.80	  1.83E-03
57.90	  1.80E-03
58.00	  1.76E-03
58.10	  1.73E-03
